User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Emma Wright","Rachel Roberts",Carer,"2020-06-16 10:28:27",838,Incoming,20
"Emma Wright","Harry Graham",Carer,"2020-05-30 09:55:05",921,Outgoing,18
"Emma Wright","Elliott Saunders",Carer,"2020-06-07 07:29:08",686,Outgoing,31
"Emma Wright","Carole Hill",Nurse,"2020-04-16 07:11:29",785,Incoming,94
"Emma Wright","Zach Robinson",Nurse,"2020-05-16 08:24:21",660,Incoming,31
"Emma Wright","Elliott Clark",Carer,"2020-06-07 07:51:41",557,Outgoing,53
"Emma Wright","Liam Adams",Carer,"2020-05-28 11:33:33",995,Incoming,33
"Emma Wright","Lucas Wright",Carer,"2020-05-19 05:43:12",750,Outgoing,58
"Emma Wright","Quentin Harris",Carer,"2020-06-09 05:14:45",4351,Incoming,5
"Emma Wright","Andrew Gray",Nurse,"2020-06-10 04:06:59",5343,Outgoing,62
"Emma Wright","Dylan Matthews",Nurse,"2020-06-11 05:04:58",1854,Incoming,6
"Emma Wright","Bradley Stewart",Carer,"2020-06-15 12:34:10",6866,Outgoing,36
"Emma Wright","Candice Powell",Nurse,"2020-06-11 06:30:30",4549,Incoming,91
"Emma Wright","Owen Green",Nurse,"2020-06-09 12:04:31",5071,Incoming,93
"Emma Wright","Rachel Lloyd",Carer,"2020-06-14 05:00:46",1529,Outgoing,33
"Emma Wright","Scott Collins",Carer,"2020-06-11 03:08:26",7924,Outgoing,45
"Emma Wright","Charlotte Powell",Nurse,"2020-06-11 07:27:44",2680,Incoming,44
"Emma Wright","Andy Reid",Carer,"2020-06-10 11:34:35",9614,Incoming,95
"Emma Wright","Jacob Khan",Nurse,"2020-06-14 05:16:52",3493,Incoming,44
"Emma Wright","Caitlin Thompson",Nurse,"2020-06-11 08:31:18",4584,Incoming,20
"Emma Wright","Karlie Baker",Nurse,"2020-06-15 02:07:11",6252,Incoming,50
"Emma Wright","Jessica Hunt",Carer,"2020-06-14 02:22:17",6706,Incoming,70
"Emma Wright","Ian Ward",Nurse,"2020-06-12 09:45:25",2727,Outgoing,44
"Emma Wright","Michael Miller",Nurse,"2020-06-08 02:53:43",5752,Incoming,38
"Emma Wright","Scott Miller",Carer,"2020-06-10 01:08:37",5023,Incoming,47
"Emma Wright","Scott Collins",Carer,"2020-06-13 04:31:17",3557,Incoming,52
"Emma Wright","Sarah Hall",Nurse,"2020-06-15 05:31:15",1878,Incoming,52
"Emma Wright","Michael Miller",Nurse,"2020-06-11 04:31:45",4417,Outgoing,12
"Emma Wright","Frank Roberts",Carer,"2020-06-15 07:41:34",7592,Outgoing,54
"Emma Wright","Kelly Walsh",Nurse,"2020-06-10 04:09:33",3583,Incoming,79
"Emma Wright","Olivia Shaw",Carer,"2020-06-11 09:00:54",7285,Incoming,6
"Emma Wright","Olivia Shaw",Carer,"2020-06-12 05:22:30",7458,Incoming,82
"Emma Wright","Alexa Watson",Carer,"2020-06-13 09:18:00",322,Outgoing,66
"Emma Wright","Caitlin Thompson",Nurse,"2020-06-11 12:40:30",1856,Incoming,0
"Emma Wright","Scott Miller",Carer,"2020-06-09 12:48:12",4044,Incoming,68
"Emma Wright","Joanne Walsh",Nurse,"2020-06-09 03:05:52",6122,Outgoing,25
"Emma Wright","Patrick Chapman",Nurse,"2020-06-14 06:20:17",9354,Incoming,51
"Emma Wright","Scott Collins",Carer,"2020-06-09 10:35:04",2509,Outgoing,19
"Emma Wright","Freddie Bell",Carer,"2020-06-13 01:43:32",2400,Incoming,75
"Emma Wright","Suzanne Campbell",Carer,"2020-06-10 08:22:27",694,Incoming,95
"Emma Wright","Rachel Roberts",Carer,"2020-06-10 11:27:16",6381,Incoming,88
"Emma Wright","Olivia Shaw",Carer,"2020-06-11 09:09:04",9448,Outgoing,47
"Emma Wright","Toby Martin",Carer,"2020-06-13 07:49:34",3297,Incoming,97
"Emma Wright","Karlie Harrison",Carer,"2020-06-14 10:42:38",691,Outgoing,94
"Emma Wright","Bradley Stewart",Carer,"2020-06-15 12:22:46",2310,Outgoing,88
"Emma Wright","Vicky Ellis",Nurse,"2020-06-16 02:27:15",1712,Incoming,4
"Emma Wright","Rowena Smith",Carer,"2020-06-16 05:14:32",5028,Outgoing,42
"Emma Wright","Lola Ellis",Nurse,"2020-06-12 08:15:16",4797,Outgoing,47
"Emma Wright","Isabella Mitchell",Carer,"2020-06-13 10:12:16",4625,Incoming,31
"Emma Wright","Martin Wilkinson",Nurse,"2020-06-09 04:22:42",3351,Incoming,43
"Emma Wright","Lola Ellis",Nurse,"2020-06-10 04:31:33",8831,Incoming,50
"Emma Wright","Courtney Price",Carer,"2020-06-16 10:28:39",8479,Outgoing,53
"Emma Wright","Lilly Murphy",Carer,"2020-06-15 09:07:28",3810,Outgoing,49
"Emma Wright","Ben Walsh",Carer,"2020-06-14 07:23:35",3720,Incoming,56
"Emma Wright","Jeremy Powell",Nurse,"2020-06-10 04:15:50",7568,Outgoing,16
"Emma Wright","Emma Robinson",Carer,"2020-06-09 02:22:51",5033,Incoming,57
"Emma Wright","Christian Gray",Carer,"2020-06-14 06:23:28",1673,Incoming,19
"Emma Wright","Jessica Hunt",Carer,"2020-06-16 02:57:16",5115,Outgoing,12
"Emma Wright","Christian Gray",Carer,"2020-06-12 02:16:10",4103,Outgoing,4
"Emma Wright","Christian Gray",Carer,"2020-06-13 03:46:28",5880,Incoming,46
"Emma Wright","Justine Holmes",Nurse,"2020-06-15 06:29:38",7970,Outgoing,74
"Emma Wright","Isabella Mitchell",Carer,"2020-06-15 04:40:04",7860,Outgoing,72
"Emma Wright","Liam Adams",Carer,"2020-06-15 11:57:37",6432,Incoming,39
"Emma Wright","Isabella Mitchell",Carer,"2020-06-11 02:36:08",7097,Incoming,16
"Emma Wright","Elliott Clark",Carer,"2020-06-09 07:57:59",7222,Outgoing,55
"Emma Wright","Candice Powell",Nurse,"2020-06-15 08:18:02",3174,Outgoing,48
"Emma Wright","Ken Bennett",Carer,"2020-06-10 04:41:49",1654,Incoming,47
"Emma Wright","Christian Gray",Carer,"2020-06-15 04:28:01",5953,Incoming,9
"Emma Wright","Julie Mason",Nurse,"2020-06-16 02:01:30",431,Incoming,79
"Emma Wright","Rob Campbell",Carer,"2020-06-08 12:00:15",2819,Incoming,74
"Emma Wright","Martin Wilkinson",Nurse,"2020-06-11 03:07:29",5744,Incoming,59
"Emma Wright","Ryan Chapman",Nurse,"2020-06-13 01:05:41",4683,Outgoing,15
"Emma Wright","Florence Fox",Nurse,"2020-06-09 03:05:47",6864,Incoming,76
"Emma Wright","Patrick Chapman",Nurse,"2020-06-12 03:02:16",2308,Outgoing,22
"Emma Wright","Joanne Walsh",Nurse,"2020-06-08 07:38:43",3011,Outgoing,31
"Emma Wright","Olivia Shaw",Carer,"2020-06-11 04:03:26",8409,Incoming,23
"Emma Wright","Courtney Price",Carer,"2020-06-15 09:07:23",5461,Incoming,62
"Emma Wright","Elliott Saunders",Carer,"2020-06-10 12:30:34",781,Incoming,34
"Emma Wright","Andrew Harrison",Carer,"2020-06-15 06:25:10",6818,Outgoing,80
"Emma Wright","Phoebe Saunders",Carer,"2020-06-14 01:02:50",3004,Incoming,69
"Emma Wright","Riley Kennedy",Nurse,"2020-06-13 08:57:19",8613,Outgoing,67
"Keith Kennedy","Harry Graham",Carer,"2020-05-31 08:45:58",132,Incoming,94
"Keith Kennedy","Brandon Evans",Carer,"2020-05-02 03:35:54",881,Outgoing,29
"Keith Kennedy","Harry Graham",Carer,"2020-06-15 08:04:14",407,Incoming,97
"Keith Kennedy","Liam Adams",Carer,"2020-05-05 06:39:39",773,Incoming,58
"Keith Kennedy","Stephanie Jones",Carer,"2020-06-04 06:44:41",946,Outgoing,1
"Keith Kennedy","Michael Miller",Nurse,"2020-05-07 07:11:05",614,Incoming,49
"Keith Kennedy","Jeremy Powell",Nurse,"2020-05-24 06:22:52",421,Outgoing,30
"Keith Kennedy","Mohammed Roberts",Nurse,"2020-05-31 01:42:09",291,Outgoing,74
"Keith Kennedy","Adrian Hall",Nurse,"2020-05-29 05:11:43",113,Incoming,82
"Keith Kennedy","Andy Reid",Carer,"2020-04-24 03:24:45",668,Outgoing,5
"Keith Kennedy","Karlie Rogers",Nurse,"2020-06-14 12:22:54",781,Incoming,43
"Keith Kennedy","Andrew Davis",Nurse,"2020-04-30 09:11:52",185,Outgoing,45
"Keith Kennedy","Mark Walsh",Nurse,"2020-05-09 11:36:28",796,Outgoing,34
"Keith Kennedy","Charlotte Powell",Nurse,"2020-04-29 10:05:04",209,Outgoing,17
"Keith Kennedy","Florence Fox",Nurse,"2020-06-02 10:56:33",429,Incoming,4
"Keith Kennedy","Nathan Bennett",Carer,"2020-05-18 11:40:35",609,Incoming,32
"Keith Kennedy","Andrew Davis",Nurse,"2020-06-16 12:54:56",682,Outgoing,98
"Keith Kennedy","Freddie Bell",Carer,"2020-06-10 12:53:32",287,Incoming,93
"Keith Kennedy","Keith Simpson",Carer,"2020-06-02 10:46:27",946,Outgoing,30
"Keith Kennedy","Naomi Brown",Nurse,"2020-05-01 03:16:06",459,Incoming,2
"Keith Kennedy","Rowena Smith",Carer,"2020-06-08 04:39:23",968,Outgoing,2
"Keith Kennedy","Scott Miller",Carer,"2020-05-23 07:01:03",774,Incoming,52
"Keith Kennedy","Andrew Gray",Nurse,"2020-05-31 11:37:06",775,Outgoing,58
"Keith Kennedy","Candice Powell",Nurse,"2020-05-26 06:23:57",316,Incoming,61
"Keith Kennedy","Jacob Matthews",Nurse,"2020-06-07 03:40:47",610,Outgoing,47
"Keith Kennedy","Jessica Hunt",Carer,"2020-05-17 07:40:11",961,Outgoing,81
"Keith Kennedy","Andrew Davis",Nurse,"2020-04-24 07:37:46",100,Incoming,70
"Keith Kennedy","Ben Walsh",Carer,"2020-04-28 04:11:51",546,Incoming,71
"Keith Kennedy","Isabella Mitchell",Carer,"2020-05-27 07:00:33",786,Outgoing,71
"Keith Kennedy","Jacob Matthews",Nurse,"2020-05-16 12:55:46",518,Outgoing,26
"Keith Kennedy","Courtney Price",Carer,"2020-04-21 07:46:01",985,Incoming,50
"Keith Kennedy","Anthony Kelly",Nurse,"2020-05-21 11:12:24",740,Incoming,0
"Keith Kennedy","Michael Walker",Carer,"2020-05-27 01:59:26",516,Incoming,97
"Keith Kennedy","Gary Harris",Carer,"2020-06-04 01:36:56",475,Incoming,73
"Keith Kennedy","Joanne Walsh",Nurse,"2020-05-09 03:49:10",356,Outgoing,30
"Keith Kennedy","Caitlin Ross",Carer,"2020-06-13 07:26:59",183,Incoming,57
"Keith Kennedy","Alexa Watson",Carer,"2020-06-01 04:54:50",362,Incoming,99
"Keith Kennedy","Charlie Martin",Nurse,"2020-06-13 12:59:02",799,Outgoing,31
"Keith Kennedy","Caitlin Ross",Carer,"2020-04-20 12:00:18",101,Outgoing,77
"Keith Kennedy","Joanne Walsh",Nurse,"2020-06-12 07:34:22",646,Outgoing,28
"Keith Kennedy","Nathan Bennett",Carer,"2020-05-09 08:26:11",966,Incoming,43
"Keith Kennedy","Michael Phillips",Carer,"2020-05-30 11:53:36",124,Outgoing,18
"Keith Kennedy","Zach Robinson",Nurse,"2020-04-27 11:37:21",313,Outgoing,33
"Keith Kennedy","Anthony Adams",Nurse,"2020-05-03 03:58:32",777,Outgoing,60
"Keith Kennedy","Abbie Bailey",Carer,"2020-06-15 07:28:28",949,Incoming,89
"Keith Kennedy","Bradley Stewart",Carer,"2020-05-01 12:07:35",826,Incoming,82
"Keith Kennedy","Olivia Shaw",Carer,"2020-05-31 05:26:19",715,Incoming,9
"Keith Kennedy","Nathan Bennett",Carer,"2020-05-15 09:17:00",706,Incoming,83
"Keith Kennedy","Chelsea Price",Carer,"2020-05-02 09:32:38",214,Incoming,37
"Keith Kennedy","Isabella Mitchell",Carer,"2020-06-09 06:29:05",274,Outgoing,72
"Keith Kennedy","Mohammed Roberts",Nurse,"2020-04-30 02:21:20",939,Incoming,84
"Keith Kennedy","Sally Lloyd",Carer,"2020-05-23 09:30:20",241,Incoming,67
"Keith Kennedy","Andrew Davis",Nurse,"2020-05-04 12:39:30",636,Outgoing,31
"Keith Kennedy","Olivia Shaw",Carer,"2020-05-12 06:17:21",775,Outgoing,23
"Keith Kennedy","Chelsea Price",Carer,"2020-05-25 10:30:52",744,Outgoing,78
"Keith Kennedy","Karlie Rogers",Nurse,"2020-05-10 07:54:49",812,Incoming,8
"Keith Kennedy","Owen Green",Nurse,"2020-06-02 10:42:33",914,Incoming,90
"Keith Kennedy","Chelsea Price",Carer,"2020-05-26 09:41:14",381,Incoming,84
"Keith Kennedy","Kevin Young",Carer,"2020-05-16 09:35:04",445,Outgoing,78
"Keith Kennedy","Brandon Evans",Carer,"2020-05-25 05:29:27",288,Outgoing,85
"Keith Kennedy","Elsie Shaw",Nurse,"2020-05-13 03:19:06",402,Incoming,51
"Keith Kennedy","Sally Lloyd",Carer,"2020-05-29 03:35:28",593,Incoming,51
"Keith Kennedy","Callum Johnson",Nurse,"2020-06-14 10:57:49",790,Outgoing,57
"Keith Kennedy","Michael Walker",Carer,"2020-05-09 08:08:31",119,Outgoing,28
"Keith Kennedy","Faye Fox",Carer,"2020-05-30 08:44:27",885,Incoming,64
"Keith Kennedy","Andrew Gray",Nurse,"2020-04-29 12:36:57",551,Outgoing,95
"Keith Kennedy","Kevin Young",Carer,"2020-05-06 10:41:58",893,Incoming,86
"Keith Kennedy","Bradley Stewart",Carer,"2020-05-30 10:41:55",802,Incoming,30
"Keith Kennedy","Dylan Owen",Nurse,"2020-05-29 03:29:15",972,Incoming,97
"Keith Kennedy","Nathan Bennett",Carer,"2020-06-09 01:00:10",860,Outgoing,28
"Keith Kennedy","Elizabeth Carter",Nurse,"2020-06-07 09:25:17",632,Outgoing,97
"Keith Kennedy","Martin Wilkinson",Nurse,"2020-06-15 01:27:43",137,Incoming,47
"Keith Kennedy","Vicky Ellis",Nurse,"2020-06-01 11:53:09",441,Incoming,25
"Keith Kennedy","Andrew Harrison",Carer,"2020-05-03 11:25:54",641,Incoming,71
"Keith Kennedy","Michael Walker",Carer,"2020-05-04 08:57:12",236,Incoming,45
"Keith Kennedy","Naomi Richardson",Carer,"2020-06-04 06:27:54",927,Incoming,3
"Keith Kennedy","Karlie Baker",Nurse,"2020-06-12 04:24:48",763,Incoming,94
"Keith Kennedy","Callum Johnson",Nurse,"2020-05-09 12:49:48",554,Incoming,76
"Keith Kennedy","Naomi Brown",Nurse,"2020-04-18 02:12:02",235,Outgoing,6
"Keith Kennedy","Riley Kennedy",Nurse,"2020-06-14 07:39:21",406,Incoming,25
"Keith Kennedy","Mohammed Roberts",Nurse,"2020-06-07 01:51:02",358,Incoming,54
"Keith Kennedy","Christian Gray",Carer,"2020-06-10 06:40:43",494,Incoming,13
"Keith Kennedy","Jayden Patel",Carer,"2020-06-06 04:29:13",688,Outgoing,57
"Keith Kennedy","Harry Graham",Carer,"2020-05-06 03:45:13",936,Incoming,73
"Keith Kennedy","Andrew Davis",Nurse,"2020-04-30 12:24:32",826,Outgoing,68
"Keith Kennedy","Aiden Richardson",Nurse,"2020-05-21 09:38:52",187,Outgoing,52
"Keith Kennedy","Isabella Mitchell",Carer,"2020-04-29 06:18:05",229,Outgoing,84
"Keith Kennedy","Zach Robinson",Nurse,"2020-05-28 08:32:30",750,Outgoing,31
"Keith Kennedy","Mark Walsh",Nurse,"2020-05-24 08:05:13",317,Incoming,70
"Keith Kennedy","Scott Collins",Carer,"2020-06-13 04:17:13",385,Incoming,43
"Keith Kennedy","Scott Collins",Carer,"2020-05-15 12:59:49",441,Incoming,28
"Keith Kennedy","Dylan Matthews",Nurse,"2020-06-07 03:43:29",680,Outgoing,88
"Keith Kennedy","Phoebe Saunders",Carer,"2020-04-23 01:35:19",422,Outgoing,61
"Keith Kennedy","Sarah Hall",Nurse,"2020-06-02 03:28:56",352,Outgoing,68
"Keith Kennedy","Mohammed Roberts",Nurse,"2020-05-30 12:42:15",200,Incoming,83
"Keith Kennedy","Charlotte Powell",Nurse,"2020-05-31 10:50:04",774,Incoming,96
"Keith Kennedy","Julie Mason",Nurse,"2020-04-15 12:10:28",828,Incoming,90
"Keith Kennedy","Yasmine Robertson",Nurse,"2020-04-29 12:47:47",598,Outgoing,46
"Keith Kennedy","Stephanie Jones",Carer,"2020-06-12 04:29:24",678,Outgoing,67
"Keith Kennedy","Sally Lloyd",Carer,"2020-05-28 08:36:58",214,Outgoing,2
"Keith Kennedy","Joanne Walsh",Nurse,"2020-04-29 02:19:54",231,Outgoing,54
"Keith Kennedy","Michael Phillips",Carer,"2020-04-25 07:18:28",965,Incoming,95
"Keith Kennedy","Caitlin Thompson",Nurse,"2020-06-13 04:25:34",505,Outgoing,8
"Keith Kennedy","Olivia Shaw",Carer,"2020-04-29 09:52:24",986,Outgoing,52
"Keith Kennedy","Ken Bennett",Carer,"2020-05-27 08:08:15",948,Outgoing,65
"Keith Kennedy","Abbie Bailey",Carer,"2020-04-16 06:55:51",1000,Outgoing,28
"Keith Kennedy","Charlie Stewart",Carer,"2020-05-08 04:16:37",409,Outgoing,38
"Keith Kennedy","Lola Ellis",Nurse,"2020-05-02 06:29:22",607,Outgoing,17
"Keith Kennedy","Ryan Chapman",Nurse,"2020-05-21 08:19:58",950,Outgoing,65
"Keith Kennedy","Brandon Evans",Carer,"2020-05-01 07:24:52",795,Outgoing,83
"Keith Kennedy","Faye Fox",Carer,"2020-06-02 08:01:01",971,Outgoing,80
"Keith Kennedy","Emma Smith",Carer,"2020-05-25 03:34:14",209,Outgoing,55
"Keith Kennedy","Patrick Chapman",Nurse,"2020-06-04 03:23:08",727,Incoming,11
"Keith Kennedy","Emma Smith",Carer,"2020-06-05 02:18:38",454,Incoming,60
"Keith Kennedy","Justine Holmes",Nurse,"2020-05-23 09:17:51",237,Outgoing,41
"Keith Kennedy","Ian Ward",Nurse,"2020-05-26 07:12:12",840,Outgoing,18
"Keith Kennedy","Karlie Baker",Nurse,"2020-06-06 01:59:19",924,Incoming,34
"Keith Kennedy","Rachel Lloyd",Carer,"2020-05-04 07:36:57",468,Incoming,5
"Keith Kennedy","Ken Bennett",Carer,"2020-04-29 08:00:33",665,Incoming,43
"Keith Kennedy","Rob Campbell",Carer,"2020-04-27 09:40:23",744,Outgoing,20
"Keith Kennedy","Ryan Chapman",Nurse,"2020-06-08 09:22:02",572,Outgoing,94
"Keith Kennedy","Elizabeth Carter",Nurse,"2020-05-27 12:02:37",358,Outgoing,84
"Keith Kennedy","Andrew Harrison",Carer,"2020-04-23 02:29:34",788,Outgoing,10
"Keith Kennedy","Rachel Roberts",Carer,"2020-04-19 06:23:29",932,Incoming,95
"Keith Kennedy","Lexi Cox",Nurse,"2020-06-09 03:05:16",783,Incoming,84
"Keith Kennedy","Ryan Chapman",Nurse,"2020-05-08 04:36:55",396,Outgoing,95
"Keith Kennedy","Lexi Cox",Nurse,"2020-06-08 07:18:07",969,Outgoing,57
"Keith Kennedy","Naomi Brown",Nurse,"2020-06-05 12:36:22",796,Incoming,89
"Keith Kennedy","Courtney Price",Carer,"2020-05-15 11:21:51",601,Outgoing,57
"Keith Kennedy","Sarah Hall",Nurse,"2020-04-20 03:32:22",463,Outgoing,31
"Keith Kennedy","Rowena Smith",Carer,"2020-05-21 04:28:43",742,Incoming,96
"Keith Kennedy","Karlie Baker",Nurse,"2020-04-20 07:51:19",521,Incoming,73
"Keith Kennedy","Aiden Richardson",Nurse,"2020-05-09 12:37:26",492,Incoming,84
"Keith Kennedy","Rowena Smith",Carer,"2020-04-25 12:50:10",300,Outgoing,9
"Keith Kennedy","Michael Walker",Carer,"2020-05-05 03:15:31",193,Incoming,67
"Keith Kennedy","Scott Miller",Carer,"2020-05-14 06:16:24",877,Incoming,71
"Keith Kennedy","Ken Bennett",Carer,"2020-06-05 03:39:55",114,Outgoing,45
"Keith Kennedy","Owen Green",Nurse,"2020-06-14 06:02:03",221,Incoming,46
"Keith Kennedy","Elliott Clark",Carer,"2020-06-07 08:06:21",886,Incoming,56
"Keith Kennedy","Aiden Richardson",Nurse,"2020-05-30 04:07:43",891,Incoming,11
"Keith Kennedy","Lola Ellis",Nurse,"2020-05-06 05:15:10",872,Incoming,63
"Keith Kennedy","Ben Walsh",Carer,"2020-05-21 01:16:08",398,Incoming,63
"Keith Kennedy","Alexa Watson",Carer,"2020-06-07 01:29:40",247,Outgoing,92
"Keith Kennedy","Jessica Hunt",Carer,"2020-05-18 07:14:09",228,Incoming,97
"Keith Kennedy","Phoebe Saunders",Carer,"2020-05-17 07:50:49",970,Outgoing,37
"Keith Kennedy","Faye Fox",Carer,"2020-05-29 02:18:56",515,Incoming,28
"Keith Kennedy","Anthony Adams",Nurse,"2020-06-07 04:40:01",241,Incoming,77
"Keith Kennedy","Harry Graham",Carer,"2020-05-03 04:04:04",357,Outgoing,60
"Keith Kennedy","Naomi Richardson",Carer,"2020-04-16 03:46:07",166,Outgoing,15
"Keith Kennedy","Scott Collins",Carer,"2020-04-24 11:42:52",942,Outgoing,60
"Keith Kennedy","Andy Reid",Carer,"2020-04-29 05:55:13",179,Outgoing,93
"Keith Kennedy","Andrew Gray",Nurse,"2020-05-18 02:03:25",242,Incoming,92
"Keith Kennedy","Naomi Richardson",Carer,"2020-06-15 12:23:03",121,Incoming,66
"Keith Kennedy","Paul Patel",Carer,"2020-04-21 12:09:33",897,Outgoing,98
"Keith Kennedy","Faye Fox",Carer,"2020-05-24 12:38:23",776,Outgoing,10
"Keith Kennedy","Julie Mason",Nurse,"2020-04-23 09:40:21",846,Incoming,83
"Keith Kennedy","Lola Ellis",Nurse,"2020-06-01 06:13:09",813,Outgoing,65
"Keith Kennedy","Scott Miller",Carer,"2020-05-13 10:07:53",396,Incoming,60
"Keith Kennedy","Kevin Young",Carer,"2020-05-30 10:01:07",220,Outgoing,10
"Keith Kennedy","Scott Miller",Carer,"2020-05-25 02:43:23",799,Outgoing,31
"Keith Kennedy","Karlie Baker",Nurse,"2020-05-12 08:59:29",162,Incoming,32
"Keith Kennedy","Emma Robinson",Carer,"2020-06-06 02:36:44",617,Outgoing,48
"Keith Kennedy","Kelly Walsh",Nurse,"2020-05-26 05:23:34",856,Outgoing,87
"Keith Kennedy","Ryan Chapman",Nurse,"2020-06-11 09:34:57",688,Outgoing,88
"Keith Kennedy","Charles Scott",Carer,"2020-06-05 01:12:38",685,Outgoing,8
"Keith Kennedy","Kevin Young",Carer,"2020-05-06 05:17:02",471,Outgoing,24
"Keith Kennedy","Lola Ellis",Nurse,"2020-05-22 10:35:42",965,Outgoing,25
"Keith Kennedy","Andy Reid",Carer,"2020-05-30 11:33:55",168,Incoming,8
"Keith Kennedy","Anthony Adams",Nurse,"2020-06-05 06:33:17",430,Incoming,31
"Keith Kennedy","Jacob Matthews",Nurse,"2020-05-02 03:29:39",567,Outgoing,38
"Keith Kennedy","Charlie Stewart",Carer,"2020-05-04 12:10:16",462,Incoming,72
"Keith Kennedy","Abbie Bailey",Carer,"2020-06-08 03:18:56",731,Incoming,38
"Keith Kennedy","Lilly Murphy",Carer,"2020-06-07 11:54:08",411,Outgoing,71
"Keith Kennedy","Rob Campbell",Carer,"2020-04-26 05:58:48",829,Incoming,78
"Keith Kennedy","Jayden Patel",Carer,"2020-06-09 11:43:19",111,Outgoing,11
"Keith Kennedy","Courtney Price",Carer,"2020-06-13 11:36:11",460,Incoming,92
"Keith Kennedy","Stephanie Jones",Carer,"2020-06-03 10:12:57",967,Incoming,13
"Keith Kennedy","Jayden Patel",Carer,"2020-05-24 10:17:35",117,Incoming,28
"Keith Kennedy","Emma Robinson",Carer,"2020-06-12 12:36:32",890,Incoming,65
"Keith Kennedy","Elliott Saunders",Carer,"2020-05-17 05:37:27",242,Outgoing,69
"Keith Kennedy","Dylan Owen",Nurse,"2020-05-08 05:16:46",711,Outgoing,18
"Keith Kennedy","Emma Smith",Carer,"2020-05-23 04:34:28",722,Outgoing,57
"Keith Kennedy","Keith Simpson",Carer,"2020-06-07 02:31:48",624,Incoming,1
"Keith Kennedy","Anthony Adams",Nurse,"2020-06-16 10:58:02",876,Incoming,35
"Keith Kennedy","Rowena Smith",Carer,"2020-05-03 01:20:53",147,Incoming,28
"Keith Kennedy","Sophia Wilson",Nurse,"2020-04-30 08:58:55",411,Outgoing,57
"Keith Kennedy","Keith Simpson",Carer,"2020-04-23 10:09:46",898,Incoming,50
"Keith Kennedy","Aiden Richardson",Nurse,"2020-06-14 01:56:56",670,Incoming,96
"Keith Kennedy","Jacob Matthews",Nurse,"2020-06-08 11:00:21",940,Outgoing,36
"Keith Kennedy","Rachel Lloyd",Carer,"2020-06-11 05:36:20",620,Outgoing,52
"Keith Kennedy","Andy Reid",Carer,"2020-05-07 05:44:26",123,Incoming,14
"Keith Kennedy","Abbie Bailey",Carer,"2020-06-11 06:12:50",420,Incoming,47
"Keith Kennedy","Emma Robinson",Carer,"2020-04-26 09:03:02",138,Outgoing,52
"Keith Kennedy","Andrew Davis",Nurse,"2020-05-03 09:54:56",416,Incoming,61
"Keith Kennedy","Stephanie Miller",Nurse,"2020-05-05 09:45:44",212,Outgoing,10
"Keith Kennedy","Megan Knight",Nurse,"2020-05-02 03:59:11",269,Outgoing,77
"Keith Kennedy","Adrian Hall",Nurse,"2020-05-01 08:46:45",214,Incoming,33
"Keith Kennedy","Julie Mason",Nurse,"2020-05-12 02:05:46",439,Outgoing,16
"Keith Kennedy","Naomi Richardson",Carer,"2020-05-27 07:21:01",955,Incoming,56
"Keith Kennedy","Florence Fox",Nurse,"2020-05-09 04:55:39",513,Outgoing,62
"Keith Kennedy","Caitlin Ross",Carer,"2020-04-25 03:08:56",345,Outgoing,37
"Keith Kennedy","Karlie Baker",Nurse,"2020-05-04 11:01:01",339,Outgoing,82
"Keith Kennedy","Ken Bennett",Carer,"2020-05-27 10:03:40",856,Incoming,31
"Keith Kennedy","Patrick Chapman",Nurse,"2020-05-22 04:50:40",930,Incoming,100
"Keith Kennedy","Michael Miller",Nurse,"2020-05-08 05:49:45",963,Outgoing,58
"Keith Kennedy","Rowena Smith",Carer,"2020-04-16 11:36:57",471,Incoming,39
"Keith Kennedy","Sophia Wilson",Nurse,"2020-05-17 03:39:15",789,Outgoing,67
"Keith Kennedy","Jayden Patel",Carer,"2020-05-31 09:09:23",642,Outgoing,3
"Keith Kennedy","Charlie Martin",Nurse,"2020-04-18 10:14:17",329,Incoming,89
